As of Date,Company,Account,AU,Currency,Primary Account,Secondary Account,GL Balance,IHub Balance,Balance Difference,Match Status,Comments
1/30/2024,00001,1618001,6919,INR,CREDIT CARDS,DEFERRED ORIGINATION FEES,36055,56055.0,20000.0,Break,Significant balance discrepancy
4/30/2024,00003,1619288,5942,USD,ALL OTHER LOANS,DEFERRED COSTS,23862,73862.0,50000.0,Break,Significant balance discrepancy
5/30/2024,00003,1619205,6231,GBP,MORTGAGES,DEFERRED COSTS,64496,84496.0,20000.0,Break,Significant balance discrepancy
4/30/2024,00002,1618001,6722,EUR,ALL OTHER LOANS,DEFERRED COSTS,30327,10327.0,-20000.0,Break,Significant balance discrepancy
8/30/2024,00000,1618001,4900,INR,MORTGAGES,DEFERRED COSTS,90812,40812.0,-50000.0,Break,Significant balance discrepancy
7/30/2024,00001,1623456,6789,USD,MORTGAGES,DEFERRED COSTS,20667,70667.0,50000.0,Break,Significant balance discrepancy
6/30/2024,00003,1619288,6859,GBP,ALL OTHER LOANS,DEFERRED COSTS,31362,11362.0,-20000.0,Break,Significant balance discrepancy
6/30/2024,00002,1619205,5617,GBP,ALL OTHER LOANS,DEFERRED COSTS,25553,5553.0,-20000.0,Break,Significant balance discrepancy
3/30/2024,00002,1623456,4721,EUR,MORTGAGES,PRINCIPAL,88418,108418.0,20000.0,Break,Significant balance discrepancy
6/30/2024,00001,1618001,6465,USD,CREDIT CARDS,INTEREST INCOME,39876,89876.0,50000.0,Break,Significant balance discrepancy
2/30/2024,00002,1623456,5446,GBP,CREDIT CARDS,DEFERRED COSTS,25084,75084.0,50000.0,Break,Significant balance discrepancy
3/30/2024,00003,1619205,4372,EUR,CREDIT CARDS,DEFERRED COSTS,52505,72505.0,20000.0,Break,Significant balance discrepancy
6/30/2024,00003,1623456,4889,USD,MORTGAGES,PRINCIPAL,48551,-1449.0,-50000.0,Break,Significant balance discrepancy
1/30/2024,00001,1619288,6704,EUR,MORTGAGES,DEFERRED ORIGINATION FEES,43799,23799.0,-20000.0,Break,Significant balance discrepancy
2/30/2024,00003,1619288,5869,GBP,MORTGAGES,DEFERRED ORIGINATION FEES,87841,67841.0,-20000.0,Break,Significant balance discrepancy
12/30/2024,00003,1618001,4650,INR,CREDIT CARDS,INTEREST INCOME,80812,100812.0,20000.0,Break,Significant balance discrepancy
5/30/2024,00002,1619288,5794,USD,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,79123,129123.0,50000.0,Break,Significant balance discrepancy
5/30/2024,00002,1619205,4217,EUR,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,14017,64017.0,50000.0,Break,Significant balance discrepancy
11/30/2024,00003,1619288,5015,EUR,ALL OTHER LOANS,DEFERRED COSTS,86711,66711.0,-20000.0,Break,Significant balance discrepancy
3/30/2024,00002,1623456,6863,INR,ALL OTHER LOANS,INTEREST INCOME,20327,70327.0,50000.0,Break,Significant balance discrepancy
3/30/2024,00003,1619288,5182,INR,MORTGAGES,INTEREST INCOME,20313,313.0,-20000.0,Break,Significant balance discrepancy
7/30/2024,00003,1618001,5965,USD,MORTGAGES,DEFERRED COSTS,95425,45425.0,-50000.0,Break,Significant balance discrepancy
9/30/2024,00001,1619288,6069,INR,MORTGAGES,PRINCIPAL,33800,-16200.0,-50000.0,Break,Significant balance discrepancy
7/30/2024,00002,1619205,5302,INR,MORTGAGES,PRINCIPAL,10028,30028.0,20000.0,Break,Significant balance discrepancy
8/30/2024,00002,1623456,4405,INR,CREDIT CARDS,INTEREST INCOME,25031,5031.0,-20000.0,Break,Significant balance discrepancy
4/30/2024,00002,1619205,6823,USD,CREDIT CARDS,PRINCIPAL,78418,98418.0,20000.0,Break,Significant balance discrepancy
2/30/2024,00003,1619205,4801,USD,MORTGAGES,PRINCIPAL,45583,65583.0,20000.0,Break,Significant balance discrepancy
8/30/2024,00002,1619288,5724,INR,CREDIT CARDS,DEFERRED COSTS,69578,49578.0,-20000.0,Break,Significant balance discrepancy
11/30/2024,00003,1623456,4622,USD,MORTGAGES,DEFERRED ORIGINATION FEES,62263,42263.0,-20000.0,Break,Significant balance discrepancy
1/30/2024,00003,1619288,6401,USD,CREDIT CARDS,INTEREST INCOME,58523,8523.0,-50000.0,Break,Significant balance discrepancy
8/30/2024,00001,1618001,6920,INR,MORTGAGES,DEFERRED COSTS,36665,16665.0,-20000.0,Break,Significant balance discrepancy
1/30/2024,00002,1619288,6432,GBP,MORTGAGES,DEFERRED COSTS,75556,95556.0,20000.0,Break,Significant balance discrepancy
4/30/2024,00002,1619205,6237,GBP,ALL OTHER LOANS,DEFERRED COSTS,27711,77711.0,50000.0,Break,Significant balance discrepancy
5/30/2024,00001,1623456,4075,USD,ALL OTHER LOANS,INTEREST INCOME,32490,82490.0,50000.0,Break,Significant balance discrepancy
1/30/2024,00000,1623456,6273,EUR,MORTGAGES,INTEREST INCOME,62757,12757.0,-50000.0,Break,Significant balance discrepancy
4/30/2024,00003,1618001,6161,EUR,CREDIT CARDS,DEFERRED ORIGINATION FEES,99486,149486.0,50000.0,Break,Significant balance discrepancy
10/30/2024,00001,1623456,5793,EUR,CREDIT CARDS,DEFERRED ORIGINATION FEES,55052,105052.0,50000.0,Break,Significant balance discrepancy
6/30/2024,00001,1619205,4145,USD,CREDIT CARDS,INTEREST INCOME,87824,37824.0,-50000.0,Break,Significant balance discrepancy
8/30/2024,00002,1619288,5865,USD,CREDIT CARDS,DEFERRED COSTS,93642,43642.0,-50000.0,Break,Significant balance discrepancy
3/30/2024,00000,1618001,4482,INR,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,22341,2341.0,-20000.0,Break,Significant balance discrepancy
9/30/2024,00000,1619288,5745,USD,MORTGAGES,PRINCIPAL,31402,-18598.0,-50000.0,Break,Significant balance discrepancy
2/30/2024,00002,1618001,5763,GBP,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,83964,133964.0,50000.0,Break,Significant balance discrepancy
12/30/2024,00000,1619205,6383,GBP,MORTGAGES,DEFERRED COSTS,45132,25132.0,-20000.0,Break,Significant balance discrepancy
11/30/2024,00000,1623456,5849,EUR,MORTGAGES,DEFERRED COSTS,65928,115928.0,50000.0,Break,Significant balance discrepancy
9/30/2024,00003,1618001,5202,USD,CREDIT CARDS,PRINCIPAL,94597,114597.0,20000.0,Break,Significant balance discrepancy
7/30/2024,00001,1618001,4313,GBP,ALL OTHER LOANS,PRINCIPAL,70377,20377.0,-50000.0,Break,Significant balance discrepancy
1/30/2024,00003,1623456,6978,GBP,CREDIT CARDS,DEFERRED ORIGINATION FEES,33867,-16133.0,-50000.0,Break,Significant balance discrepancy
3/30/2024,00002,1619205,5362,EUR,MORTGAGES,DEFERRED COSTS,76257,126257.0,50000.0,Break,Significant balance discrepancy
6/30/2024,00000,1618001,4689,EUR,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,68420,118420.0,50000.0,Break,Significant balance discrepancy
8/30/2024,00000,1618001,6718,EUR,ALL OTHER LOANS,DEFERRED COSTS,58863,108863.0,50000.0,Break,Significant balance discrepancy
9/30/2024,00003,1619288,6384,EUR,ALL OTHER LOANS,DEFERRED COSTS,65548,85548.0,20000.0,Break,Significant balance discrepancy
2/30/2024,00000,1618001,6939,INR,CREDIT CARDS,DEFERRED COSTS,31202,51202.0,20000.0,Break,Significant balance discrepancy
2/30/2024,00002,1623456,4874,GBP,MORTGAGES,INTEREST INCOME,14527,34527.0,20000.0,Break,Significant balance discrepancy
5/30/2024,00001,1623456,5058,GBP,ALL OTHER LOANS,PRINCIPAL,84985,64985.0,-20000.0,Break,Significant balance discrepancy
7/30/2024,00001,1618001,4526,GBP,ALL OTHER LOANS,INTEREST INCOME,72686,22686.0,-50000.0,Break,Significant balance discrepancy
4/30/2024,00003,1623456,5910,INR,MORTGAGES,INTEREST INCOME,95603,45603.0,-50000.0,Break,Significant balance discrepancy
1/30/2024,00001,1619205,4079,GBP,CREDIT CARDS,DEFERRED ORIGINATION FEES,56572,76572.0,20000.0,Break,Significant balance discrepancy
4/30/2024,00002,1618001,4741,USD,MORTGAGES,DEFERRED COSTS,40011,60011.0,20000.0,Break,Significant balance discrepancy
11/30/2024,00002,1619205,5805,GBP,MORTGAGES,PRINCIPAL,29189,49189.0,20000.0,Break,Significant balance discrepancy
11/30/2024,00002,1623456,5296,GBP,MORTGAGES,DEFERRED COSTS,27734,77734.0,50000.0,Break,Significant balance discrepancy
9/30/2024,00002,1618001,5426,INR,CREDIT CARDS,DEFERRED ORIGINATION FEES,40305,20305.0,-20000.0,Break,Significant balance discrepancy
12/30/2024,00003,1619205,6305,EUR,CREDIT CARDS,PRINCIPAL,90799,40799.0,-50000.0,Break,Significant balance discrepancy
1/30/2024,00000,1623456,4237,USD,CREDIT CARDS,INTEREST INCOME,47994,27994.0,-20000.0,Break,Significant balance discrepancy
7/30/2024,00003,1619205,5664,GBP,MORTGAGES,INTEREST INCOME,12027,62027.0,50000.0,Break,Significant balance discrepancy
1/30/2024,00002,1619205,6000,GBP,MORTGAGES,INTEREST INCOME,25643,45643.0,20000.0,Break,Significant balance discrepancy
11/30/2024,00002,1618001,4023,USD,CREDIT CARDS,PRINCIPAL,85267,105267.0,20000.0,Break,Significant balance discrepancy
9/30/2024,00002,1623456,4571,USD,MORTGAGES,DEFERRED COSTS,61370,41370.0,-20000.0,Break,Significant balance discrepancy
12/30/2024,00000,1618001,4615,USD,MORTGAGES,DEFERRED COSTS,64759,44759.0,-20000.0,Break,Significant balance discrepancy
11/30/2024,00000,1619288,6934,GBP,ALL OTHER LOANS,INTEREST INCOME,42844,-7156.0,-50000.0,Break,Significant balance discrepancy
6/30/2024,00000,1619205,6405,USD,MORTGAGES,INTEREST INCOME,19741,-30259.0,-50000.0,Break,Significant balance discrepancy
12/30/2024,00002,1619205,6645,GBP,CREDIT CARDS,INTEREST INCOME,75427,95427.0,20000.0,Break,Significant balance discrepancy
12/30/2024,00001,1623456,5765,GBP,CREDIT CARDS,DEFERRED COSTS,24369,-25631.0,-50000.0,Break,Significant balance discrepancy
12/30/2024,00001,1623456,5750,INR,MORTGAGES,DEFERRED ORIGINATION FEES,43695,63695.0,20000.0,Break,Significant balance discrepancy
4/30/2024,00002,1618001,5359,INR,CREDIT CARDS,DEFERRED ORIGINATION FEES,84434,64434.0,-20000.0,Break,Significant balance discrepancy
9/30/2024,00003,1619288,6491,EUR,CREDIT CARDS,INTEREST INCOME,73662,93662.0,20000.0,Break,Significant balance discrepancy
12/30/2024,00001,1618001,6003,INR,CREDIT CARDS,INTEREST INCOME,36761,16761.0,-20000.0,Break,Significant balance discrepancy
12/30/2024,00002,1619288,4500,GBP,MORTGAGES,INTEREST INCOME,77343,97343.0,20000.0,Break,Significant balance discrepancy
12/30/2024,00002,1619288,5489,EUR,ALL OTHER LOANS,INTEREST INCOME,32920,-17080.0,-50000.0,Break,Significant balance discrepancy
8/30/2024,00001,1618001,5454,GBP,MORTGAGES,DEFERRED COSTS,61819,81819.0,20000.0,Break,Significant balance discrepancy
7/30/2024,00001,1619205,4480,INR,ALL OTHER LOANS,PRINCIPAL,60225,80225.0,20000.0,Break,Significant balance discrepancy
12/30/2024,00001,1623456,4819,INR,ALL OTHER LOANS,INTEREST INCOME,46114,-3886.0,-50000.0,Break,Significant balance discrepancy
12/30/2024,00003,1623456,5039,INR,CREDIT CARDS,PRINCIPAL,14797,-35203.0,-50000.0,Break,Significant balance discrepancy
4/30/2024,00001,1623456,4788,GBP,CREDIT CARDS,DEFERRED ORIGINATION FEES,83325,33325.0,-50000.0,Break,Significant balance discrepancy
11/30/2024,00003,1619205,4925,EUR,ALL OTHER LOANS,PRINCIPAL,81798,31798.0,-50000.0,Break,Significant balance discrepancy
9/30/2024,00001,1619205,4383,GBP,MORTGAGES,DEFERRED COSTS,10062,-39938.0,-50000.0,Break,Significant balance discrepancy
2/30/2024,00003,1623456,6246,GBP,MORTGAGES,PRINCIPAL,75809,55809.0,-20000.0,Break,Significant balance discrepancy
5/30/2024,00003,1618001,4964,INR,MORTGAGES,DEFERRED ORIGINATION FEES,36708,-13292.0,-50000.0,Break,Significant balance discrepancy
12/30/2024,00000,1619288,4318,GBP,MORTGAGES,INTEREST INCOME,88509,38509.0,-50000.0,Break,Significant balance discrepancy
7/30/2024,00002,1618001,6181,GBP,ALL OTHER LOANS,DEFERRED COSTS,79388,59388.0,-20000.0,Break,Significant balance discrepancy
7/30/2024,00001,1619205,6497,INR,CREDIT CARDS,INTEREST INCOME,66288,16288.0,-50000.0,Break,Significant balance discrepancy
9/30/2024,00002,1618001,4268,INR,ALL OTHER LOANS,PRINCIPAL,50724,70724.0,20000.0,Break,Significant balance discrepancy
6/30/2024,00000,1618001,6830,GBP,ALL OTHER LOANS,PRINCIPAL,54647,34647.0,-20000.0,Break,Significant balance discrepancy
4/30/2024,00002,1619205,4609,INR,MORTGAGES,INTEREST INCOME,90788,110788.0,20000.0,Break,Significant balance discrepancy
4/30/2024,00001,1618001,6000,USD,CREDIT CARDS,INTEREST INCOME,53905,103905.0,50000.0,Break,Significant balance discrepancy
8/30/2024,00000,1619288,5126,GBP,ALL OTHER LOANS,PRINCIPAL,51756,71756.0,20000.0,Break,Significant balance discrepancy
9/30/2024,00000,1623456,5502,GBP,MORTGAGES,DEFERRED ORIGINATION FEES,34369,-15631.0,-50000.0,Break,Significant balance discrepancy
10/30/2024,00001,1618001,4850,GBP,ALL OTHER LOANS,DEFERRED COSTS,51154,31154.0,-20000.0,Break,Significant balance discrepancy
10/30/2024,00003,1619288,6005,INR,ALL OTHER LOANS,PRINCIPAL,52755,32755.0,-20000.0,Break,Significant balance discrepancy
1/30/2024,00003,1623456,4029,EUR,CREDIT CARDS,DEFERRED ORIGINATION FEES,89596,39596.0,-50000.0,Break,Significant balance discrepancy
4/30/2024,00002,1618001,4339,EUR,MORTGAGES,PRINCIPAL,53903,3903.0,-50000.0,Break,Significant balance discrepancy
11/30/2024,00003,1619288,5108,USD,MORTGAGES,INTEREST INCOME,87058,107058.0,20000.0,Break,Significant balance discrepancy
8/30/2024,00003,1619288,6667,USD,MORTGAGES,DEFERRED ORIGINATION FEES,33229,-16771.0,-50000.0,Break,Significant balance discrepancy
2/30/2024,00002,1623456,4305,GBP,CREDIT CARDS,DEFERRED ORIGINATION FEES,32140,-17860.0,-50000.0,Break,Significant balance discrepancy
1/30/2024,00002,1619205,5199,GBP,MORTGAGES,INTEREST INCOME,27895,-22105.0,-50000.0,Break,Significant balance discrepancy
4/30/2024,00002,1618001,6689,USD,CREDIT CARDS,INTEREST INCOME,61683,81683.0,20000.0,Break,Significant balance discrepancy
1/30/2024,00003,1623456,5300,GBP,ALL OTHER LOANS,DEFERRED COSTS,33079,83079.0,50000.0,Break,Significant balance discrepancy
4/30/2024,00002,1623456,5173,GBP,CREDIT CARDS,DEFERRED ORIGINATION FEES,33964,-16036.0,-50000.0,Break,Significant balance discrepancy
6/30/2024,00000,1623456,6252,INR,MORTGAGES,PRINCIPAL,83118,103118.0,20000.0,Break,Significant balance discrepancy
12/30/2024,00000,1619205,4506,USD,CREDIT CARDS,PRINCIPAL,19091,-909.0,-20000.0,Break,Significant balance discrepancy
1/30/2024,00003,1619288,6563,GBP,CREDIT CARDS,DEFERRED ORIGINATION FEES,37831,-12169.0,-50000.0,Break,Significant balance discrepancy
8/30/2024,00001,1619288,4508,GBP,ALL OTHER LOANS,INTEREST INCOME,48553,68553.0,20000.0,Break,Significant balance discrepancy
5/30/2024,00002,1619205,5792,EUR,MORTGAGES,DEFERRED COSTS,74698,54698.0,-20000.0,Break,Significant balance discrepancy
5/30/2024,00003,1619288,6257,INR,ALL OTHER LOANS,PRINCIPAL,19116,39116.0,20000.0,Break,Significant balance discrepancy
4/30/2024,00003,1619205,6032,EUR,MORTGAGES,PRINCIPAL,95408,45408.0,-50000.0,Break,Significant balance discrepancy
8/30/2024,00000,1618001,4486,GBP,MORTGAGES,PRINCIPAL,42481,62481.0,20000.0,Break,Significant balance discrepancy
2/30/2024,00000,1619288,6362,EUR,MORTGAGES,DEFERRED ORIGINATION FEES,28653,48653.0,20000.0,Break,Significant balance discrepancy
6/30/2024,00001,1618001,4410,INR,CREDIT CARDS,DEFERRED COSTS,14213,64213.0,50000.0,Break,Significant balance discrepancy
12/30/2024,00000,1619205,5897,INR,CREDIT CARDS,INTEREST INCOME,79430,59430.0,-20000.0,Break,Significant balance discrepancy
7/30/2024,00003,1618001,6635,INR,CREDIT CARDS,DEFERRED ORIGINATION FEES,47792,-2208.0,-50000.0,Break,Significant balance discrepancy
4/30/2024,00000,1623456,6328,INR,MORTGAGES,DEFERRED ORIGINATION FEES,74038,54038.0,-20000.0,Break,Significant balance discrepancy
9/30/2024,00003,1619205,4192,EUR,ALL OTHER LOANS,PRINCIPAL,64205,14205.0,-50000.0,Break,Significant balance discrepancy
4/30/2024,00002,1619288,5305,GBP,MORTGAGES,INTEREST INCOME,46787,-3213.0,-50000.0,Break,Significant balance discrepancy
3/30/2024,00003,1618001,6289,GBP,CREDIT CARDS,DEFERRED COSTS,50043,70043.0,20000.0,Break,Significant balance discrepancy
12/30/2024,00001,1619205,5691,USD,CREDIT CARDS,DEFERRED COSTS,59090,39090.0,-20000.0,Break,Significant balance discrepancy
12/30/2024,00002,1623456,4931,INR,MORTGAGES,DEFERRED COSTS,31022,51022.0,20000.0,Break,Significant balance discrepancy
2/30/2024,00000,1623456,6242,EUR,ALL OTHER LOANS,DEFERRED ORIGINATION FEES,20097,70097.0,50000.0,Break,Significant balance discrepancy
7/30/2024,00002,1623456,4726,EUR,ALL OTHER LOANS,DEFERRED COSTS,29693,49693.0,20000.0,Break,Significant balance discrepancy
10/30/2024,00001,1618001,4495,INR,MORTGAGES,PRINCIPAL,42446,62446.0,20000.0,Break,Significant balance discrepancy
1/30/2024,00002,1618001,6503,GBP,CREDIT CARDS,INTEREST INCOME,21942,1942.0,-20000.0,Break,Significant balance discrepancy
12/30/2024,00001,1619288,4442,GBP,MORTGAGES,DEFERRED COSTS,85495,135495.0,50000.0,Break,Significant balance discrepancy
5/30/2024,00000,1623456,4629,EUR,MORTGAGES,DEFERRED ORIGINATION FEES,27871,47871.0,20000.0,Break,Significant balance discrepancy
11/30/2024,00000,1623456,4867,GBP,MORTGAGES,INTEREST INCOME,17580,-2420.0,-20000.0,Break,Significant balance discrepancy
11/30/2024,00002,1623456,5887,GBP,CREDIT CARDS,DEFERRED COSTS,33615,13615.0,-20000.0,Break,Significant balance discrepancy
4/30/2024,00002,1619205,5119,USD,ALL OTHER LOANS,DEFERRED COSTS,95471,45471.0,-50000.0,Break,Significant balance discrepancy
9/30/2024,00003,1619205,4216,EUR,CREDIT CARDS,INTEREST INCOME,76594,126594.0,50000.0,Break,Significant balance discrepancy
